Name,Gender,Price,Sale Price,Colors,Item Link,Image Link,Subcategory,Store
Twill Shirt Jacket,men,$39.99,N/A,Dark beige||Black,https://www2.hm.com/en_ca/productpage.0875217003.html,"https://lp2.hm.com/hmgoepprod?set=source[/21/76/2176039a1f82bfad499c9e0210d864d774787a75.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Padded Hooded Jacket,men,$59.99,N/A,Black||Dark khaki green/patterned,https://www2.hm.com/en_ca/productpage.0790820008.html,"https://lp2.hm.com/hmgoepprod?set=source[/71/6e/716efd5c36ac6d69fde40bc8ee4d7d09f5229595.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Pea Coat,men,$99.00,N/A,Black||Beige melange,https://www2.hm.com/en_ca/productpage.0781638007.html,"https://lp2.hm.com/hmgoepprod?set=source[/44/0b/440b8cb37265758b40f6406f1879c54fbc42583b.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Padded Hooded Jacket,men,$79.99,$39.99,Black||Dark khaki green,https://www2.hm.com/en_ca/productpage.0889801001.html,"https://lp2.hm.com/hmgoepprod?set=source[/b3/71/b371e489b3774564d19803252c4c6239ae6d6184.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Lightweight Puffer Jacket,men,$39.99,$21.99,Beige||Black||Dark khaki green||Gray,https://www2.hm.com/en_ca/productpage.0807005004.html,"https://lp2.hm.com/hmgoepprod?set=source[/5f/82/5f829b9811c5cf0d3c0126a874498504d77ea44b.jpg],origin[dam],category[men_jacketscoats_puffer],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Jersey Bomber Jacket,men,$39.99,$17.99,Dark beige||Dark blue||Dark gray melange,https://www2.hm.com/en_ca/productpage.0904842003.html,"https://lp2.hm.com/hmgoepprod?set=source[/73/f8/73f8c165a77804f28242adf292736b4dfac01e09.jpg],origin[dam],category[men_jacketscoats_bomberjackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Padded Hooded Jacket,men,$79.99,$39.99,Dark khaki green||Black,https://www2.hm.com/en_ca/productpage.0889801002.html,"https://lp2.hm.com/hmgoepprod?set=source[/25/c7/25c77bfcb1491ea1bdad4e7864fc1d5117586652.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Jersey Shirt Jacket,men,$39.99,$21.99,Dark blue||Black||Brown,https://www2.hm.com/en_ca/productpage.0905401003.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/d1/15d1feb2c8a630be596f7b880ecd235cbe91007c.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Jersey Bomber Jacket,men,$39.99,$17.99,Dark blue||Dark beige||Dark gray melange,https://www2.hm.com/en_ca/productpage.0904842001.html,"https://lp2.hm.com/hmgoepprod?set=source[/59/ec/59eca57391ca9fdf836c4e9aeb0920d7a112354b.jpg],origin[dam],category[men_jacketscoats_bomberjackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Lightweight Down Puffer Jacket,men,$59.99,$27.99,Light brown,https://www2.hm.com/en_ca/productpage.0899020003.html,"https://lp2.hm.com/hmgoepprod?set=source[/be/38/be387d081fa93b643e9309089263fef9f4fef7cc.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Hooded Denim Jacket,men,$59.99,$26.99,Black/light gray melange||Denim blue/gray,https://www2.hm.com/en_ca/productpage.0407354008.html,"https://lp2.hm.com/hmgoepprod?set=source[/e0/f8/e0f85a060d11d1d7ba69979930d7cde6e991d126.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Regular Fit Shirt Jacket,men,$59.99,$29.99,Black||Brown,https://www2.hm.com/en_ca/productpage.0903884001.html,"https://lp2.hm.com/hmgoepprod?set=source[/04/9e/049ecbe15a4386458c63e7be6e59863d04808d37.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]",jacket,H&M
Faux Shearling-lined Jacket,men,$129.00,$59.99,Black,https://www2.hm.com/en_ca/productpage.0908490001.html,"https://lp2.hm.com/hmgoepprod?set=source[/67/78/67782ca5ce929fa1089789bbdcd45ef46a4ebf98.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]",jacket,H&M
Faux Shearling-lined Jacket,men,$99.00,$42.99,Black,https://www2.hm.com/en_ca/productpage.0769125004.html,"https://lp2.hm.com/hmgoepprod?set=source[/36/91/3691034ff577ff0879f29c622ed9e0a8d7ac5e99.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Lined Denim Jacket,men,$69.99,$29.99,Denim blue,https://www2.hm.com/en_ca/productpage.0923823001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d3/55/d355fa367ec6317b21bd88e57f4701375868e9a0.jpg],origin[dam],category[men_jacketscoats_denimjackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Stand-up-collar Jacket,men,$59.99,$26.99,Black,https://www2.hm.com/en_ca/productpage.0925813001.html,"https://lp2.hm.com/hmgoepprod?set=source[/bc/a8/bca81dd72a0f61f9b7b5238682e2d5c08e62d584.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Collared Jacket,men,$59.99,$32.99,Khaki green||Dark gray||Navy blue,https://www2.hm.com/en_ca/productpage.0890002004.html,"https://lp2.hm.com/hmgoepprod?set=source[/35/62/356293d5625b47ac5e28de99e3b2ebc10c841025.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Collared Jacket,men,$59.99,$26.99,Navy blue||Dark gray||Khaki green,https://www2.hm.com/en_ca/productpage.0890002005.html,"https://lp2.hm.com/hmgoepprod?set=source[/06/b7/06b72c3c70c1f35561386d12cb248d72f4f3853f.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Shirt Jacket,men,$79.99,$42.99,Dark gray||Black||Light beige||Black/white plaid,https://www2.hm.com/en_ca/productpage.0902864001.html,"https://lp2.hm.com/hmgoepprod?set=source[/28/df/28df472e059261a7ebfcd2015bcb3c5a0d2f53ef.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Faux Shearling Jacket,men,$99.00,$49.99,Light beige||Black,https://www2.hm.com/en_ca/productpage.0902858001.html,"https://lp2.hm.com/hmgoepprod?set=source[/0e/81/0e8133ce090d6d5859a9ce94982ee954f68f3f14.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Jersey Bomber Jacket,men,$39.99,$21.99,Dark gray melange||Dark blue||Dark beige,https://www2.hm.com/en_ca/productpage.0904842007.html,"https://lp2.hm.com/hmgoepprod?set=source[/f8/13/f81300e843cc6fe8e97233a8afb0425e3b6a198d.jpg],origin[dam],category[men_jacketscoats_bomberjackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Quilted Down Jacket,men,$79.99,$37.99,Dark khaki green||Black,https://www2.hm.com/en_ca/productpage.0880582004.html,"https://lp2.hm.com/hmgoepprod?set=source[/93/bd/93bd8d9530c7a3206a7b1f61735eb11022db85f5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Twill Shirt Jacket,men,$39.99,$20.99,Black||Khaki green||Light beige,https://www2.hm.com/en_ca/productpage.0835001005.html,"https://lp2.hm.com/hmgoepprod?set=source[/f3/ba/f3ba6a8f0435366372cfa5a54472bcdffc3efcba.jpg],origin[dam],category[men_shirts_longsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Faux Shearling Jacket,men,$49.99,$28.99,Black/dark gray||Navy blue/dark yellow,https://www2.hm.com/en_ca/productpage.0917203003.html,"https://lp2.hm.com/hmgoepprod?set=source[/82/60/8260d640e3853f142446c83a246a363a022c49a6.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Regular Fit Shirt Jacket,men,$39.99,$24.99,Dark khaki green,https://www2.hm.com/en_ca/productpage.0903866001.html,"https://lp2.hm.com/hmgoepprod?set=source[/a9/ea/a9ea4163ac9cc3219f7c23c121dcfe33e251f6e6.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Shirt Jacket,men,$79.99,$42.99,Black||Dark gray||Light beige||Black/white plaid,https://www2.hm.com/en_ca/productpage.0902864003.html,"https://lp2.hm.com/hmgoepprod?set=source[/39/cc/39cc20f4582ca33cc6bba3c14b0ecebf4586ea39.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]",jacket,H&M
Jacket,men,$34.99,$21.99,Brown,https://www2.hm.com/en_ca/productpage.0905416001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e9/18/e918711b6fac1c9db625a70f59d158d9ff578c98.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Water-repellent Shell Jacket,men,$99.00,$32.99,Black,https://www2.hm.com/en_ca/productpage.0908356001.html,"https://lp2.hm.com/hmgoepprod?set=source[/55/f2/55f2eab7b4e893de99ff8a1b6b90358ed9cdd2a8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Hooded Rain Jacket,men,$59.99,$34.99,Black||Yellow||Dark khaki green,https://www2.hm.com/en_ca/productpage.0880394004.html,"https://lp2.hm.com/hmgoepprod?set=source[/2b/38/2b386e4fa978220b0b15c39e2a1815500f215458.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Hooded Rain Jacket,men,$59.99,$32.99,Dark khaki green||Yellow||Black,https://www2.hm.com/en_ca/productpage.0880394003.html,"https://lp2.hm.com/hmgoepprod?set=source[/01/7c/017cccebb409abee7e4ab54c28041e168646cd35.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Hooded Fleece Jacket,men,$59.99,$26.99,Black||Yellow/black,https://www2.hm.com/en_ca/productpage.0881494002.html,"https://lp2.hm.com/hmgoepprod?set=source[/69/f4/69f47b31fbd4d327bb3b402c660c975c8c84b6af.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Nylon Shirt Jacket,men,$34.99,$14.99,Black||Beige,https://www2.hm.com/en_ca/productpage.0885251001.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/78/2478bf1c2faad379b71238480030593518f6df83.jpg],origin[dam],category[men_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Wool-blend Coat,men,$129.00,N/A,Dark beige||Black||Navy blue||Beige/plaid,https://www2.hm.com/en_ca/productpage.0863429002.html,"https://lp2.hm.com/hmgoepprod?set=source[/4f/5b/4f5b07ecebf861ebf6109391560a78bea92a89c7.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Dark beige||Dark blue||Gray,https://www2.hm.com/en_ca/productpage.0916286008.html,"https://lp2.hm.com/hmgoepprod?set=source[/f7/d4/f7d4db8992918829bbcf02062c51c8648f650754.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Gray||Dark blue||Dark beige,https://www2.hm.com/en_ca/productpage.0916286004.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/4d/244d5469151f802838d064a9103441d0de7ada70.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Dark blue||Gray||Dark beige,https://www2.hm.com/en_ca/productpage.0916286003.html,"https://lp2.hm.com/hmgoepprod?set=source[/90/a2/90a2379ba3e006bfca5c51ea2526a1c2e04ef4c4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Dark gray||Gray melange||Light beige||Black/white plaid,https://www2.hm.com/en_ca/productpage.0788172014.html,"https://lp2.hm.com/hmgoepprod?set=source[/8d/b1/8db19fed9c18c73dea520b1eb63334110d54bf7c.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Burgundy||Gray melange||Light beige||Black/white plaid,https://www2.hm.com/en_ca/productpage.0788172015.html,"https://lp2.hm.com/hmgoepprod?set=source[/81/d6/81d65fdabdbcd1538103917041eff249a77e0aa9.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[3]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Black||Dark gray,https://www2.hm.com/en_ca/productpage.0916919002.html,"https://lp2.hm.com/hmgoepprod?set=source[/38/4c/384cf31f6eb86a09ead12c3db0d9973ce6e1c210.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Dark gray||Black,https://www2.hm.com/en_ca/productpage.0916919001.html,"https://lp2.hm.com/hmgoepprod?set=source[/21/88/21886e3276a1c88767f854718524f9de543b59f6.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Gray melange||Light beige||Black/white plaid||Black,https://www2.hm.com/en_ca/productpage.0788172003.html,"https://lp2.hm.com/hmgoepprod?set=source[/26/c9/26c96e015adc8f31f7e95fae2483fce8e07f1c1d.jpg],origin[dam],category[men_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Cashmere-blend Coat,men,$169.00,N/A,Gray||Dark blue||Black||Dark beige,https://www2.hm.com/en_ca/productpage.0880485002.html,"https://lp2.hm.com/hmgoepprod?set=source[/d4/60/d46054bf5bb905564bb95538ab9690e81256dfb0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Light beige||Gray melange||Black/white plaid||Black,https://www2.hm.com/en_ca/productpage.0788172006.html,"https://lp2.hm.com/hmgoepprod?set=source[/14/70/14702c66cd7f57f8da3254eaf87564fa40feeafe.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Black/white plaid||Gray melange||Light beige||Black,https://www2.hm.com/en_ca/productpage.0788172007.html,"https://lp2.hm.com/hmgoepprod?set=source[/ab/cf/abcf144378fc13b83e4a2652acb115512323802b.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Black||Gray melange||Light beige||Black/white plaid,https://www2.hm.com/en_ca/productpage.0788172011.html,"https://lp2.hm.com/hmgoepprod?set=source[/e6/c7/e6c760a4fa5eee34ffcb640b085ad6f656d8a08b.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Car Coat,men,$109.00,N/A,Brown,https://www2.hm.com/en_ca/productpage.0912615001.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/82/15829dfdf6bd731c9efac8477d983b4836fdfd47.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Beige/plaid||Black||Dark beige||Navy blue,https://www2.hm.com/en_ca/productpage.0863429004.html,"https://lp2.hm.com/hmgoepprod?set=source[/c5/76/c5766293fda19c3c8efdc0b1ffc58147e1a90d25.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Cashmere-blend Coat,men,$169.00,N/A,Black,https://www2.hm.com/en_ca/productpage.0890030001.html,"https://lp2.hm.com/hmgoepprod?set=source[/95/e3/95e39dc5abf4acc2fcdd04909c341552d5fb26c1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Gray melange||Black||Black melange,https://www2.hm.com/en_ca/productpage.0863438002.html,"https://lp2.hm.com/hmgoepprod?set=source[/6e/09/6e09c770df3f23b08da60738443794e9ce6746cc.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Black||Gray melange,https://www2.hm.com/en_ca/productpage.0906623001.html,"https://lp2.hm.com/hmgoepprod?set=source[/1f/85/1f85eee9b36334383bb0dcdb7a70f87c3f5b830f.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Gray melange||Black,https://www2.hm.com/en_ca/productpage.0906623002.html,"https://lp2.hm.com/hmgoepprod?set=source[/01/94/019459ebb0b6fa2d7ceff810ce01e782ccbaab0d.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Black||Gray melange||Black melange,https://www2.hm.com/en_ca/productpage.0863438001.html,"https://lp2.hm.com/hmgoepprod?set=source[/2f/b8/2fb80d89cb10bf2c52376d640dfa1751afe5e6ee.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Cashmere-blend Coat,men,$169.00,N/A,Black||Gray||Dark blue||Dark beige,https://www2.hm.com/en_ca/productpage.0880485004.html,"https://lp2.hm.com/hmgoepprod?set=source[/cd/f0/cdf006b50049c3068601fc2100e8e2cb9cafcb97.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Car Coat,men,$69.99,N/A,Beige/black plaid,https://www2.hm.com/en_ca/productpage.0932238001.html,"https://lp2.hm.com/hmgoepprod?set=source[/7e/c4/7ec48540b655dcb8b2bb129d00d1f72163c11487.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Navy blue||Black||Dark beige||Beige/plaid,https://www2.hm.com/en_ca/productpage.0863429003.html,"https://lp2.hm.com/hmgoepprod?set=source[/79/cb/79cb0ab98cac6849d037725219a78e20264ad81f.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Cashmere-blend Coat,men,$169.00,N/A,Dark beige||Gray||Dark blue||Black,https://www2.hm.com/en_ca/productpage.0880485005.html,"https://lp2.hm.com/hmgoepprod?set=source[/c9/00/c90010cc55107a678437aef15019906f7fd6423d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Cashmere-blend Coat,men,$169.00,N/A,Dark blue||Gray||Black||Dark beige,https://www2.hm.com/en_ca/productpage.0880485003.html,"https://lp2.hm.com/hmgoepprod?set=source[/3c/f5/3cf556ffbb0d4216be4d996cc655dd5c96d9eecf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Beige melange||Black,https://www2.hm.com/en_ca/productpage.0902943002.html,"https://lp2.hm.com/hmgoepprod?set=source[/31/b6/31b669995b4256236c5f83b14d85f7c5b3f3d910.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$109.00,N/A,Black melange||Black||Gray melange,https://www2.hm.com/en_ca/productpage.0863438004.html,"https://lp2.hm.com/hmgoepprod?set=source[/57/c2/57c2ae8cd179c8b33ae566e0e1639775d11fc938.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,N/A,Black||Beige melange,https://www2.hm.com/en_ca/productpage.0902943001.html,"https://lp2.hm.com/hmgoepprod?set=source[/c3/ff/c3ffc7dc295946473f250173d46192bda4d58166.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Twill Coat,men,$129.00,N/A,Black,https://www2.hm.com/en_ca/productpage.0934823001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ca/29/ca29feb2e29f2e9a2d131a94cceac64109060efa.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,$64.99,Black||Dark beige||Navy blue||Beige/plaid,https://www2.hm.com/en_ca/productpage.0863429001.html,"https://lp2.hm.com/hmgoepprod?set=source[/74/16/7416986631b50fd5957d0089db91f375bad04e79.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Wool-blend Coat,men,$129.00,$74.99,Dark khaki green||Black||Dark beige||Navy blue,https://www2.hm.com/en_ca/productpage.0863429006.html,"https://lp2.hm.com/hmgoepprod?set=source[/46/a2/46a2eb4f4187795bd0a5b3279ec79b71f4d78654.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Car Coat,men,$79.99,$54.99,Beige||Dark blue,https://www2.hm.com/en_ca/productpage.0852641003.html,"https://lp2.hm.com/hmgoepprod?set=source[/f2/2d/f22db9877524faf4fc9677ebe6252d35014817b9.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Car Coat,men,$79.99,$37.99,Dark blue||Beige,https://www2.hm.com/en_ca/productpage.0852641001.html,"https://lp2.hm.com/hmgoepprod?set=source[/e7/f7/e7f7cff9fdb596405ec6e83ea092081b44a063d1.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Water-repellent Car Coat,men,$109.00,$46.99,Black||Beige/checked,https://www2.hm.com/en_ca/productpage.0902841002.html,"https://lp2.hm.com/hmgoepprod?set=source[/ed/b6/edb6712e24344552f247d47e4feede39bdbc5854.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Double-breasted Coat,men,$169.00,$79.99,Khaki green,https://www2.hm.com/en_ca/productpage.0901831004.html,"https://lp2.hm.com/hmgoepprod?set=source[/4c/36/4c360eec1c83d4d343873d9e17263a647609fd0b.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Water-repellent Car Coat,men,$109.00,$46.99,Beige/checked||Black,https://www2.hm.com/en_ca/productpage.0902841001.html,"https://lp2.hm.com/hmgoepprod?set=source[/26/fe/26fea9262a6296bebc1280a558609377c20a0cbe.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]",coat,H&M
Patterned Coat,men,$79.99,$37.99,Brown/beige plaid,https://www2.hm.com/en_ca/productpage.0820727005.html,"https://lp2.hm.com/hmgoepprod?set=source[/6a/e3/6ae399b30d14962db37623e9ce036c9273855ad8.jpg],origin[dam],category[men_jacketscoats_coats],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Water-repellent Car Coat,men,$109.00,$39.99,Black,https://www2.hm.com/en_ca/productpage.0910866001.html,"https://lp2.hm.com/hmgoepprod?set=source[/ec/84/ec84042bf9a4f550584ca7459c680ba5606c61ae.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]",coat,H&M
Jersey Shirt Jacket,men,$39.99,N/A,Black||Dark blue||Brown,https://www2.hm.com/en_ca/productpage.0905401001.html,"https://lp2.hm.com/hmgoepprod?set=source[/af/c7/afc7c0663b18fcc5415ac83b18af58adc41b527f.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",jacket,H&M
Slim Fit Easy-iron Shirt,men,$19.99,N/A,Blue/striped||White||White/black dotted||Black,https://www2.hm.com/en_ca/productpage.0781758058.html,"https://lp2.hm.com/hmgoepprod?set=source[/df/90/df90de52b44583d59ed9bdfb38e3f7fee217ec54.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Slim Fit Easy-iron Shirt,men,$19.99,N/A,Gray||White||White/black dotted||Black,https://www2.hm.com/en_ca/productpage.0781758006.html,"https://lp2.hm.com/hmgoepprod?set=source[/b1/41/b1418c8e96055f25de69ed266a22d3125d143328.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
Slim Fit Easy-iron Shirt,men,$19.99,N/A,Dark blue||White||White/black dotted||Black,https://www2.hm.com/en_ca/productpage.0781758057.html,"https://lp2.hm.com/hmgoepprod?set=source[/b4/32/b43257f561f2c3670b45dcb6e4754cf831a5e199.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",shirt,H&M
